"Data ID","ISO","Event ID","Event Date","Year","Time Precision","Event Type","Actor I","Associated Actor 1","Inter 1","Actor 2","Associated Actor 2","Inter 2","Interaction","Region","Country","Province","Administration 1","Administration 2","Administration 3","Location","Latitude","Longitude","Geo Precision","Source","Coverage","Notes","Fatalities","Timestamp","CC"
"1947773","144","SRI2764","2764","29 October 2018","2018","1","Strategic development","Police Forces of Sri Lanka (2015-)","","1","Civilians (Sri Lanka)","UNP: United National Party; Former Government of Sri Lanka (2015-)","7","17","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","Asian News International (ANI); Daily Mirror","Regional-National","Arrests: On 29 Oct, in Colombo city, recently dismissed Minister of Petroleum Resources Development (Arjuna Ranatunga, UNP) and his bodyguard were arrested over the shooting incident at the Ceylon Petroleum Corporation (CPC) on 28 Oct. Employees of the CPC called of their strike following the incident.","0","1541522738","LKA"
"1947772","144","SRI2763","2763","28 October 2018","2018","1","Riots/Protests","Rioters (Sri Lanka)","SLPP: Sri Lanka People's Front; Labour Group (Sri Lanka)","5","Private Security Forces (Sri Lanka)","UNP: United National Party; Former Government of Sri Lanka (2015-)","8","58","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Dematagoda","6.9356","79.8695","1","CNN; Hiru News; Daily Financial Times","International-National","On 28 Oct, in Dematagoda (Colombo, Colombo), bodyguards of a recently dismissed Minister of Petroleum (Arjuna Ranatunga, UNP) opened fire at employees and alleged SLPP who are attempting to hold captive the former minister in their office. 2 were injured and 1 killed. Police and STF were deployed to escort the former Minister out of the premises.","1","1541522738","LKA"
"1955884","144","SRI2756","2756","27 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","UNP: United National Party","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","Global English (Middle East and North Africa Financial Network); Gulf News","International","On 27 Oct, in Colombo city, UNP supporters of recently removed Prime Minister Ranil Wickremesinghe staged a protest in front of his official residence, Temple Trees, to denounce the alleged unconstitutional decision of the president to sack him. Sit-in protest still ongoing as of 3 Nov. Crowd grows each day.","0","1542122913","LKA"
"1947771","144","SRI2762","2762","27 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Jaffna","Vadamaradchy South-West (Karaveddy)","Nelliady","9.8047","80.1638","1","Tamil Guardian","National","On 27 Oct, in Nelliady (Karaveddy, Jaffna), locals staged a demonstration to demand the release of Tamil prisoners who are imprisoned under the Prevention of Terrorism Act (PTA).","0","1541522738","LKA"
"1899056","144","SRI2750","2750","26 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Uva","Badulla","Badulla","Badulla","6.9895","81.0557","1","Daily News","National","On 26 Oct, in Badulla city, estate workers from the Wewessa Tea Estate staged a protest opposite the Uva Provincial Council demanding a salary increase of Rs. 1,000.","0","1540909984","LKA"
"1899057","144","SRI2751","2751","26 October 2018","2018","1","Strategic development","Government of Sri Lanka (2015-)","","1","","","0","10","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","Agence France Presse -- English","International","Non-violent activity: On 26 Oct, in Colombo, Sri Lanka's President Maithripala Sirisena sacked Prime Minister Ranil Wickremesinghe and appointed former president Mahinda Rajapakse to the position, despite questions of constitutionality over the decision. Rajapakse's regime was allegedly responsible for abuses during the civil war which ended in 2009. Both, Wickremesinghe and Rajapakse, claim to be hold the office of the Prime Minister.","0","1540909984","LKA"
"1899058","144","SRI2752","2752","26 October 2018","2018","1","Riots/Protests","Rioters (Sri Lanka)","SLPP: Sri Lanka People's Front","5","Civilians (Sri Lanka)","Journalists (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","The New York Times; Agence France Presse -- English; Daily Financial Times; Tamil Guardian","International-National","On 26 Oct, in Colombo city, SLPP members and supporters of the new Prime Minister, stormed ITN and Sri Lanka Rupavahini TV networks and forced them off the air after the new PM has been sworn in. Some shouted at journalists. STF were deployed to control the situation. SLPP took over editorial control of major publications such as Daily News, Dinamina and Silumina Editorials after forcing original editors to leave the Lake House.","0","1540909984","LKA"
"1899060","144","SRI2754","2754","26 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Ambagamuwa","Hatton","6.8916","80.5955","2","Daily News","National","On 26 Oct, near Hatton (Ambagamuwa, Nuwara Eliya), estate workers staged a protest campaign at Patana junction on the Hatton-Nuwara Eliya road to protest and demand a salary increase of Rs. 1,000.","0","1540909984","LKA"
"1899061","144","SRI2755","2755","26 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Nuwara Eliya","Kotagala","6.9284","80.6061","1","Ada Derana","National","On 26 Oct, in Kotagala town (Nuwara Eliya), students of Kotagala Teacher Training College staged a protest in front of their school demanding a salary increase of Rs. 1,000 for estate workers.","0","1540909984","LKA"
"1899053","144","SRI2747","2747","25 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Journalists (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","Ada Derana; Daily News","National","On 25 Oct, in Colombo city, Sri Lankan web journalists' association and a group of civil activists staged a protest in front of the Embassy of Saudi Arabia denouncing the murder of Saudi Arabian journalist Jamal Khashoggi.","0","1540909984","LKA"
"1899054","144","SRI2748","2748","25 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Nuwara Eliya","Kotagala","6.9284","80.6061","1","Hiru News","National","On 25 Oct, in Kotagala town (Nuwara Eliya), estate workers staged a protest demanding a salary increase of Rs. 1,000.","0","1540909984","LKA"
"1899055","144","SRI2749","2749","25 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Ambagamuwa","Norwood","6.8377","80.6079","1","Hiru News","National","On 25 Oct, in Norwood (Ambagamuwa, Nuwara Eliya), estate workers staged a protest demanding a salary increase of Rs. 1,000.","0","1540909984","LKA"
"1899049","144","SRI2743","2743","24 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","Police Forces of Sri Lanka (2015-)","","1","16","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","1","Sunday Times; Daily Mirror; Thai News Service","Regional-National","On 24 Oct, in Colombo City, estate workers and their supporters from Nuwara Eliya, Badulla and several other estates staged a protest at the Galle Face Green demanding a salary increase. Police used road blocks to block them from entering the Presidential secretariat. Police also dispersed the protesters.","0","1540909984","LKA"
"1899050","144","SRI2744","2744","24 October 2018","2018","2","Strategic development","Police Forces of Sri Lanka (2015-)","","1","Civilians (Sri Lanka)","Military Forces of Sri Lanka (2015-); Police Forces of Sri Lanka (2015-)","7","17","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.932","79.848","2","Agence France Presse -- English; Tamil Guardian; South Asia Terrorism Portal","International","Arrest: On 24 Oct, near Colombo city, a senior naval officer (Lieutenant Commander K. A. Dayananda) was arrested for charges of double murder committed during the final stages of civil war in 2009. The following day on 25 Oct, a Deputy Inspector General (DIG) of Terrorism Investigation Division (TID) was arrested over charges plotting an assassination against the President and former defense secretary.","0","1540909984","LKA"
"1899051","144","SRI2745","2745","24 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Ampara","Addalachchenai","Oluvil","7.2945","81.8611","1","Ada Derana","National","On 24 Oct, in Oluvil (Addalachchenai, Ampara), the South Eastern University of Sri Lanka was closed indefinitely after students took over a whole administration building to demand solutions regarding the suspension of studentship and classes of 25 students.","0","1540909984","LKA"
"1899052","144","SRI2746","2746","24 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","Police Forces of Sri Lanka (2015-)","","1","16","Southern Asia","Sri Lanka","Eastern","Ampara","Addalachchenai","Oluvil","7.2945","81.8611","1","Ada Derana","National","On 25 Oct, in Oluvil (Addalachchenai, Ampara), police arrested 15 remaining students of the South Eastern University of Sri Lanka for contempt of court following a court order for them to vacate the building they had been occupying in protest against the suspension of studentship and classes of 25 students.","0","1540909984","LKA"
"1899045","144","SRI2739","2739","23 October 2018","2018","2","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Batticaloa","Eravur Town","Batticaloa","7.7102","81.6924","1","Tamil Guardian","National","Assumed on 23 Oct, in Batticaloa (Eravur Town, Batticaloa), Tamils took to the streets to support estate workers who are protesting and demanding for an increase in their salaries.","0","1540909984","LKA"
"1899046","144","SRI2740","2740","23 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","JVP: Janatha Vimukthi Peramuna","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Ada Derana; Colombo Gazette","National","On 23 Oct, in Colombo city, Janatha Vimukthi Peramuna (JVP) launched a protest near the Fort Railway Station and surrounding areas to denounce recent government policies which affects the cost of living and to call for early elections.","0","1540909984","LKA"
"1899047","144","SRI2741","2741","23 October 2018","2018","2","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","Tamil Guardian","National","Assumed on 23 Oct, in Jaffna, Tamils took to the streets to support estate workers who are protesting and demanding for an increase in their salaries.","0","1540909984","LKA"
"1899048","144","SRI2742","2742","23 October 2018","2018","2","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Eastern","Trincomalee","Trincomalee Town and Gravets","Trincomalee","8.5711","81.2335","1","Tamil Guardian","National","Assumed on 23 Oct, in Trincomalee (Trincomalee Town and Gravets, Trincomalee), Tamils took to the streets to support estate workers who are protesting and demanding for an increase in their salaries.","0","1540909984","LKA"
"2103801","144","SRI2734","2734","22 October 2018","2018","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","Civilians (Sri Lanka)","","7","67","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Ada Derana; Colombo Gazette","National","On 22 Oct, in Colombo city, employees of the Taxi Drivers' Association launched a demonstration and surrounded the Uber head office to denounce exploitation and unfair 25% commission. They demonstrated aggressively by threatening vehicle drivers who are not joining the strike (no physical violence reported).","0","1542756409","LKA"
"1899041","144","SRI2735","2735","22 October 2018","2018","2","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Ambagamuwa","Dikoya","6.8853","80.5938","1","Daily Mirror","National","Assumed on 22 Oct, in Dikoya town (Ambagamuwa, Nuwara Eliya), workers of Wanaraja Estate staged a protest demanding a salary increase of Rs. 1,000.","0","1540909984","LKA"
